icao24,origin_country,velocity,geo_altitude
a7e1cd,United States,244.24,10721.34
4b1a24,Switzerland,231.05,11193.78
346317,Spain,245.92,12847.32
4b1a25,Switzerland,233.31,12092.94
4b1a26,Switzerland,234.49,11856.72
4b1a27,Switzerland,105.44,2522.22
4b1a28,Switzerland,230.07,12192.0
780eaf,China,3.6,
346310,Spain,254.24,12588.24
01028f,Egypt,231.26,7452.36
780ec4,China,237.32,9738.36
780ec0,China,232.73,7574.28
4b1a65,Switzerland,207.87,7528.56
601828,Turkmenistan,260.55,10736.58
4d24cc,Malta,216.03,10523.22
4b1a66,Switzerland,214.88,11521.44
4b1a67,Switzerland,225.61,11993.88
a1701b,United States,7.46,
601829,Turkmenistan,188.65,4785.36
010297,Egypt,228.4,11292.84
40773b,United Kingdom,230.79,11940.54
780ebb,China,236.42,10797.54
010298,Egypt,244.21,10942.32
4d24d2,Malta,122.43,3108.96
507c3e,Uzbekistan,196.92,
346303,Spain,211.52,11117.58
400dae,United Kingdom,225.9,12047.22
a0b34f,United States,10.8,
ab3fc4,United States,277.06,12100.56
4d24de,Malta,216.62,11750.04
4d24f0,Malta,177.78,5265.42
40772f,United Kingdom,224.33,11734.8
a4ca6a,United States,235.89,10637.52
34761a,Spain,111.6,3215.64
4d24e7,Malta,213.68,9860.28
010285,Egypt,206.37,9791.7
010288,Egypt,234.54,11209.02
010287,Egypt,227.57,10728.96
40772e,United Kingdom,240.14,11948.16
7c683d,Australia,230.97,12412.98
407731,United Kingdom,87.53,662.94
4d24af,Malta,228.39,10614.66
478097,Norway,107.5,3314.7
4d24ab,Malta,200.44,5913.12
34760a,Spain,267.1,12199.62
4d24b0,Malta,212.99,11003.28
780eda,China,225.38,11361.42
4d24b1,Malta,0.77,
4d24b2,Malta,248.17,11125.2
461e21,Finland,215.53,11658.6
507c5a,Uzbekistan,147.27,3688.08
76ceea,Singapore,0.45,
780ef5,China,73.17,434.34
4d24ba,Malta,202.82,11209.02
461e1d,Finland,234.54,11658.6
461e1e,Finland,213.5,9121.14
507c50,Uzbekistan,90.7,304.8
47808f,Norway,93.08,4434.84
47808e,Norway,83.21,2263.14
4b1a5f,Switzerland,80.03,1219.2
a37fd3,United States,182.46,6035.04
0101ca,Egypt,24.22,167.64
75058c,Malaysia,136.86,3535.68
780f85,China,232.73,11361.42
750596,Malaysia,254.21,11757.66
750597,Malaysia,199.09,7711.44
0101d7,Egypt,83.77,3520.44
3debad,Germany,52.52,304.8
4075df,United Kingdom,136.35,2293.62
a5666e,United States,279.87,11681.46
780f90,China,199.17,6324.6
87ad7c,Japan,4.37,
461e17,Finland,217.87,11666.22
461e18,Finland,255.05,12207.24
75059c,Malaysia,220.87,10645.14
0101bc,Egypt,130.97,975.36
0101be,Egypt,240.09,11666.22
461e15,Finland,160.36,4358.64
75059a,Malaysia,145.81,3649.98
aa630b,United States,230.32,11643.36
4075e0,United Kingdom,223.4,11269.98
c05ee5,Canada,243.6,12466.32
478058,Norway,33.38,502.92
750584,Malaysia,205.47,8054.34
478052,Norway,74.94,662.94
a2e014,United States,258.54,9776.46
c05edd,Canada,0.39,
c05edb,Canada,245.57,10789.92
4d24ea,Malta,90.67,1242.06
4d24eb,Malta,211.98,11727.18
4075bb,United Kingdom,115.96,2316.48
750593,Malaysia,192.57,6347.46
c05ed0,Canada,267.75,10957.56
c0051f,Canada,159.1,8793.48
4075c2,United Kingdom,0.0,
0101dd,Egypt,181.24,4434.84
0c20f5,Panama,174.82,6781.8
ac04d3,United States,127.88,2225.04
c05ed8,Canada,0.06,
300992,Italy,75.2,
300990,Italy,191.74,6507.48
750561,Malaysia,228.69,11452.86
75054e,Malaysia,0.06,
75054c,Malaysia,241.7,11948.16
ad24ab,United States,174.79,3429.0
750552,Malaysia,225.46,11940.54
750555,Malaysia,88.89,815.34
750571,Malaysia,256.73,11049.0
a4dca4,United States,244.76,11711.94
48acac,Poland,45.69,716.28
0101c1,Egypt,77.24,655.32
3461ce,Spain,219.73,11262.36
750540,Malaysia,249.3,11750.04
3461cb,Spain,110.09,2065.02
400e9b,United Kingdom,47.87,350.52
a4eff1,United States,55.36,182.88
497cb1,Portugal,63.03,1272.54
497cb7,Portugal,38.81,883.92
300945,Italy,56.92,1135.38
48aca3,Poland,31.68,388.62
400e8f,United Kingdom,50.51,1082.04
75053b,Malaysia,0.06,
400e90,United Kingdom,69.5,1165.86
4d2515,Malta,66.01,647.7
acbffa,United States,215.73,11521.44
7504a0,Malaysia,180.35,3589.02
7504a1,Malaysia,85.55,830.58
4d2518,Malta,204.61,10927.08
4d2519,Malta,200.28,5356.86
a6e570,United States,228.46,12893.04
a95881,United States,259.14,11658.6
87ada1,Japan,4.12,
40749b,United Kingdom,230.5,8580.12
4caea0,Ireland,215.48,11711.94
4d2524,Malta,234.25,10988.04
7c68a5,Australia,3.6,
4d2527,Malta,255.73,11612.88
4caeb8,Ireland,176.86,4236.72
4caeb9,Ireland,151.27,5173.98
ac1698,United States,236.21,11574.78
4caeb3,Ireland,213.45,5646.42
71ba18,Republic of Korea,225.54,10447.02
4d250f,Malta,61.48,502.92
40615b,United Kingdom,206.4,7452.36
7c68a2,Australia,236.4,11475.72
7c68a1,Australia,215.64,11087.1
400aff,United Kingdom,221.67,11071.86
400afe,United Kingdom,133.08,2552.7
400afd,United Kingdom,208.87,8115.3
4d2501,Malta,258.22,10652.76
ab805a,United States,248.98,10340.34
4d2503,Malta,245.99,11811.0
4d2504,Malta,176.1,5852.16
c05d7c,Canada,162.54,6957.06
4d2507,Malta,247.78,10942.32
84b77f,Japan,137.63,4015.74
4caef0,Ireland,64.83,434.34
846748,Japan,245.61,8877.3
4caee6,Ireland,251.16,11826.24
4caee7,Ireland,204.66,11765.28
4caee8,Ireland,188.59,9502.14
76bd42,Singapore,205.29,7940.04
76bd43,Singapore,224.55,8785.86
76bd45,Singapore,251.83,
76bd48,Singapore,136.24,1950.72
a191a8,United States,239.79,11620.5
ad237c,United States,249.94,11186.16
a83839,United States,0.0,
ad2386,United States,241.7,11681.46
4d2534,Malta,270.69,11041.38
71ba12,Republic of Korea,135.75,2621.28
4d2536,Malta,241.94,11155.68
71ba10,Republic of Korea,214.34,7239.0
71ba16,Republic of Korea,219.42,9601.2
4d2532,Malta,198.58,7002.78
4caebe,Ireland,110.07,1310.64
4d251b,Malta,165.16,4907.28
4d251c,Malta,209.39,11986.26
3004c2,Italy,233.77,9829.8
4d251d,Malta,221.83,11734.8
4d251a,Malta,226.61,11323.32
71ba09,Republic of Korea,209.07,9281.16
4caec1,Ireland,238.35,
347297,Spain,240.42,12877.8
4caeca,Ireland,200.16,6438.9
4caecc,Ireland,68.84,106.68
4d252f,Malta,167.3,8161.02
4d252a,Malta,212.99,7345.68
4caed8,Ireland,98.91,1668.78
009522,South Africa,41.27,967.74
515309,Tajikistan,247.12,10096.5
347288,Spain,216.57,5448.3
347287,Spain,237.68,11414.76
46d2ef,Greece,7.72,
4ab28b,Sweden,57.52,1554.48
a36a19,United States,255.54,11689.08
aae958,United States,100.53,701.04
46d2f2,Greece,124.0,4229.1
717cb2,Saudi Arabia,234.94,11734.8
a36a10,United States,169.08,6073.14
a9327a,United States,248.39,11948.16
347256,Spain,206.8,4442.46
4932a3,Portugal,126.35,1684.02
347258,Spain,117.85,1432.56
485b42,Kingdom of the Netherlands,286.17,11033.76
485b45,Kingdom of the Netherlands,252.09,9715.5
86e496,Japan,260.34,7810.5
7504fe,Malaysia,241.24,11369.04
347245,Spain,255.17,12527.28
a37d8a,United States,0.0,
3961e4,France,209.48,9006.84
ad8fe3,United States,75.64,739.14
406135,United Kingdom,69.5,114.3
aab001,United States,256.2,11689.08
4a0d12,Romania,128.91,2293.62
407460,United Kingdom,81.81,609.6
406133,United Kingdom,195.64,9060.18
a12a9e,United States,257.19,9685.02
4b1a00,Switzerland,121.37,2606.04
4b1a01,Switzerland,174.05,5821.68
7504c8,Malaysia,42.34,243.84
7504c3,Malaysia,197.86,4953.0
3841ff,France,2.06,
347219,Spain,239.78,10736.58
7504af,Malaysia,212.1,10759.44
7504aa,Malaysia,164.55,2491.74
348544,Spain,129.12,1821.18
348541,Spain,150.43,2788.92
388a7b,France,16.75,144.78
7b1060,China,19.03,
a12a7b,United States,247.0,11010.9
347206,Spain,6.17,
4caf26,Ireland,243.78,11818.62
4caf27,Ireland,232.58,12062.46
4caf28,Ireland,224.02,11986.26
717cfa,Saudi Arabia,226.58,11689.08
4caf29,Ireland,223.62,11681.46
4caf0a,Ireland,0.51,
4caf0b,Ireland,136.0,4564.38
8a0a25,Indonesia,208.94,10408.92
a561fd,United States,217.11,7406.64
4caf34,Ireland,232.49,11841.48
4caf35,Ireland,256.3,10873.74
400b8f,United Kingdom,1.03,
424b80,United Kingdom,160.72,3368.04
a6e4e8,United States,249.06,11315.7
4682a6,Greece,134.79,3253.74
347306,Spain,92.64,1211.58
780fc0,China,88.95,853.44
a9a7c4,United States,242.73,6934.2
a4da95,United States,282.73,12847.32
400b83,United Kingdom,6.17,
400b82,United Kingdom,109.92,1546.86
4caf11,Ireland,213.93,9022.08
4caf13,Ireland,202.73,6240.78
4caf14,Ireland,213.96,11003.28
4072dc,United Kingdom,240.4,11513.82
34860c,Spain,8.75,
30069b,Italy,73.09,1478.28
449e2e,Belgium,3.6,
4d23b8,Malta,204.96,6454.14
a0733a,United States,220.2,10972.8
c05ba9,Canada,249.65,11856.72
4d23bb,Malta,222.49,11925.3
a1f622,United States,260.03,11125.2
a21656,United States,269.05,11285.22
4d23c8,Malta,176.16,10896.6
868094,Japan,236.61,9151.62
881056,Thailand,127.73,1424.94
717cc8,Saudi Arabia,92.8,1127.76
717cc7,Saudi Arabia,236.77,11490.96
300695,Italy,77.53,1013.46
86808a,Japan,0.0,
76bccb,Singapore,248.27,13083.54
76bcca,Singapore,252.91,6972.3
76bccc,Singapore,198.05,9334.5
c0153b,Canada,2.06,
4caf41,Ireland,233.52,
717cdf,Saudi Arabia,233.43,9799.32
4caf2b,Ireland,235.15,11948.16
424b57,United Kingdom,210.66,11071.86
4caf2a,Ireland,260.88,11513.82
84b5ac,Japan,221.75,11971.02
ac291f,United States,249.67,11597.64
4d23a4,Malta,262.04,11346.18
ab4fae,United States,209.92,9403.08
717ce0,Saudi Arabia,237.83,11811.0
45a057,Denmark,60.11,464.82
4d23f9,Malta,203.94,11605.26
400b0f,United Kingdom,74.21,944.88
4d23f8,Malta,193.17,11803.38
4d23ea,Malta,207.43,11056.62
514005,Georgia,0.0,
514004,Georgia,74.59,
3d5453,Germany,71.51,1028.7
4d23fa,Malta,196.03,5913.12
4d23fb,Malta,204.99,11170.92
4d23fd,Malta,243.71,12092.94
3d544b,Germany,48.98,83.82
4d23e1,Malta,245.75,11590.02
4caf82,Ireland,239.8,11582.4
424b12,United Kingdom,151.85,8488.68
400b00,United Kingdom,246.57,11788.14
39c515,France,32.51,358.14
a21679,United States,229.56,6690.36
8a0a89,Indonesia,143.71,1615.44
4d23f4,Malta,254.6,14173.2
ab3d41,United States,233.25,10607.04
ab3d46,United States,54.94,2385.06
8a0a6b,Indonesia,227.93,12672.06
4d23db,Malta,224.23,8892.54
4caf7e,Ireland,204.38,10523.22
48bca3,Poland,28.81,350.52
a3369d,United States,71.77,2766.06
142332,Russian Federation,27.9,9403.08
389bff,France,9.77,
4072c7,United Kingdom,205.27,11064.24
8a0a4d,Indonesia,78.24,548.64
39b22e,France,270.95,10675.62
39888f,France,146.86,2590.8
adcd14,United States,227.54,11605.26
a2035d,United States,204.19,7307.58
39b221,France,267.12,11902.44
39b225,France,258.85,12641.58
4072a5,United Kingdom,76.76,144.78
a348a1,United States,244.44,7315.2
39a04c,France,122.85,1859.28
869550,Japan,0.0,1341.12
84b86d,Japan,129.86,3779.52
4d2402,Malta,248.34,11513.82
4d2405,Malta,226.07,12047.22
4d2406,Malta,226.12,11605.26
3485c7,Spain,36.26,685.8
4d2407,Malta,252.12,11483.34
4d2409,Malta,253.76,11414.76
3485c3,Spain,2.06,
45c86d,Denmark,204.29,5120.64
45c86b,Denmark,242.0,12313.92
7505bc,Malaysia,260.83,12047.22
aab169,United States,58.13,312.42
39a045,France,80.65,1394.46
86d215,Japan,226.69,9380.22
7505a3,Malaysia,251.07,10043.16
7505a4,Malaysia,177.52,6568.44
4a0aae,Romania,222.18,10629.9
abe496,United States,268.6,11132.82
86d200,Japan,0.06,
33fe92,Italy,185.79,5859.78
ae577d,United States,2.06,
4d2433,Malta,235.89,11109.96
4d2434,Malta,264.49,10835.64
4cadbf,Ireland,210.97,6896.1
a0d5d6,United States,9.77,
4cadba,Ireland,275.8,11582.4
4cadbb,Ireland,252.58,9951.72
a7197d,United States,257.53,11056.62
4cadbc,Ireland,200.33,7018.02
a085ed,United States,223.14,12237.72
4d241e,Malta,187.59,4145.28
4d241f,Malta,206.65,11460.48
4cadc9,Ireland,126.97,1463.04
4d241a,Malta,261.92,10828.02
a55024,United States,224.46,12176.76
4cadc6,Ireland,234.79,11437.62
4cadc7,Ireland,192.76,5798.82
4d2430,Malta,173.59,5234.94
4cadc3,Ireland,247.34,9197.34
4cadc4,Ireland,199.66,11140.44
4cade0,Ireland,151.05,3070.86
4cade1,Ireland,201.91,11041.38
4d2449,Malta,74.48,190.5
4cade2,Ireland,214.15,11658.6
4cadca,Ireland,254.59,12877.8
a12b51,United States,251.22,11338.56
4d242d,Malta,275.24,10873.74
4d242e,Malta,199.79,3954.78
4d242f,Malta,171.12,4724.4
34608f,Spain,204.45,5737.86
4d242a,Malta,263.18,11612.88
4d242b,Malta,207.25,11628.12
4cadd9,Ireland,219.72,12138.66
84b83e,Japan,157.85,4739.64
a12b0a,United States,260.84,11163.3
4d2414,Malta,207.23,5532.12
4d2415,Malta,235.17,12085.32
4d2416,Malta,223.72,12039.6
4d2410,Malta,213.82,6682.74
4d2417,Malta,73.76,518.16
346091,Spain,193.29,4259.58
86951c,Japan,268.13,11399.52
4cada8,Ireland,235.2,10096.5
4cada3,Ireland,101.32,1181.1
4cada4,Ireland,259.9,11300.46
a8397c,United States,143.25,2095.5
4cada6,Ireland,5.14,
4d2424,Malta,244.22,10957.56
48ac81,Poland,248.99,9281.16
4d2425,Malta,8.23,
4d2423,Malta,176.97,4396.74
4cadac,Ireland,222.14,12230.1
346083,Spain,144.12,5791.2
a12b32,United States,259.76,11033.76
4d240b,Malta,231.05,8313.42
4d240d,Malta,201.08,8755.38
4cadb8,Ireland,180.36,3200.4
4cadb9,Ireland,214.42,11696.7
a7f308,United States,5.92,
aa1dd4,United States,94.05,1455.42
4cadb7,Ireland,192.5,7551.42
4d240f,Malta,211.66,8892.54
406222,United Kingdom,120.89,2948.94
406229,United Kingdom,143.85,3063.24
4d2477,Malta,185.78,8298.18
aa86cc,United States,259.77,
3c7a48,Germany,259.15,11971.02
4cadfd,Ireland,218.75,11711.94
40753c,United Kingdom,221.07,11986.26
4bd159,Turkey,241.38,12565.38
40753d,United Kingdom,239.73,11711.94
a4a5c9,United States,142.11,6004.56
4cadfb,Ireland,95.82,495.3
4cadfc,Ireland,227.67,11978.64
4bd156,Turkey,206.77,11765.28
4bd155,Turkey,229.06,12329.16
34738f,Spain,55.53,1059.18
4d245f,Malta,255.25,11498.58
4ab179,Sweden,115.73,2385.06
4bd14f,Turkey,70.99,327.66
4d2486,Malta,133.46,2301.24
4d2489,Malta,67.14,243.84
4d247c,Malta,151.77,3710.94
407540,United Kingdom,62.09,304.8
34604b,Spain,226.03,10683.24
34604d,Spain,197.46,8153.4
34604c,Spain,183.28,11117.58
39b2a6,France,43.38,342.9
44a826,Belgium,231.91,12031.98
346057,Spain,246.72,11955.78
4cadf0,Ireland,198.04,11727.18
407534,United Kingdom,237.64,9250.68
4cadf2,Ireland,157.88,3108.96
4d2453,Malta,66.06,472.44
4d2455,Malta,68.81,160.02
407536,United Kingdom,240.14,12336.78
4d244a,Malta,229.29,9639.3
3e0a30,Germany,36.82,144.78
a5d8f0,United States,117.33,2842.26
a562b7,United States,211.33,6164.58
40751b,United Kingdom,229.52,11750.04
4d243c,Malta,229.35,13883.64
40751c,United Kingdom,225.9,10828.02
4cade7,Ireland,213.06,11559.54
3c7a4f,Germany,269.16,11856.72
84b7a1,Japan,84.47,1104.9
3c7a4b,Germany,250.35,12527.28
4cade3,Ireland,127.53,1600.2
4cade4,Ireland,227.36,11811.0
401ed9,United Kingdom,37.07,266.7
4cade5,Ireland,234.31,10965.18
3c7a4d,Germany,253.16,12557.76
4cade6,Ireland,235.42,10995.66
346047,Spain,209.52,7330.44
4d2465,Malta,132.41,2461.26
4d245a,Malta,154.79,4259.58
4caded,Ireland,228.99,12603.48
4cadea,Ireland,203.5,12192.0
4d244c,Malta,246.63,11132.82
4cadf8,Ireland,242.72,11871.96
4cadf9,Ireland,209.07,12184.38
4cadf4,Ireland,229.52,11963.4
84b7b6,Japan,141.19,2880.36
4cadf5,Ireland,212.92,11765.28
4cadf7,Ireland,259.03,10157.46
86d237,Japan,241.87,11094.72
e47f50,Brazil,218.7,12252.96
40624e,United Kingdom,221.84,11018.52
34734f,Spain,200.07,9334.5
e4bc02,Brazil,218.35,8282.94
4b3f11,Switzerland,0.51,579.12
aad780,United States,0.0,
347350,Spain,236.37,10119.36
a588c1,United States,97.74,3093.72
406250,United Kingdom,262.02,11041.38
ae5720,United States,111.47,762.0
4bd18a,Turkey,255.6,11689.08
40756f,United Kingdom,213.66,10096.5
86d222,Japan,202.51,8374.38
40756c,United Kingdom,236.72,11407.14
86d259,Japan,202.34,5242.56
4d248e,Malta,203.38,11841.48
407574,United Kingdom,236.63,10408.92
4d248a,Malta,248.15,11475.72
40622b,United Kingdom,235.22,11925.3
40755f,United Kingdom,85.77,480.06
40622d,United Kingdom,203.18,8054.34
40622f,United Kingdom,82.58,144.78
4d2493,Malta,237.7,9319.26
009498,South Africa,76.97,1775.46
4d2491,Malta,234.25,9585.96
4d2492,Malta,250.59,11704.32
407567,United Kingdom,100.9,3063.24
a335fa,United States,0.06,
407568,United Kingdom,238.19,11986.26
400be5,United Kingdom,139.69,1508.76
406230,United Kingdom,230.91,11650.98
34864c,Spain,52.08,1539.24
40621d,United Kingdom,90.47,1455.42
34864b,Spain,42.25,1463.04
4a0c21,Romania,96.98,8229.6
a2ae6c,United States,9.77,
ad2445,United States,246.87,11330.94
4bd184,Turkey,95.81,807.72
4cae05,Ireland,204.89,11612.88
4cae00,Ireland,222.83,11719.56
a0d724,United States,270.55,11193.78
346107,Spain,243.62,11422.38
4cae17,Ireland,239.64,11361.42
4cae18,Ireland,183.11,3649.98
a86e6c,United States,242.49,11064.24
acae82,United States,40.8,
c0168f,Canada,158.52,6515.1
a62e6c,United States,4.12,
4cae49,Ireland,221.9,11422.38
a12ac3,United States,222.95,8359.14
a4ee82,United States,1.8,
3e0a46,Germany,25.46,350.52
4cae56,Ireland,214.92,11635.74
4cae58,Ireland,235.88,8031.48
4cae59,Ireland,232.2,8549.64
4d22b1,Malta,248.75,12207.24
4cae52,Ireland,252.12,12054.84
4cae53,Ireland,205.57,11795.76
4cae54,Ireland,241.44,11498.58
4cae55,Ireland,131.6,2308.86
3ff4bd,Germany,230.37,
4cae51,Ireland,196.02,9357.36
3e0a3d,Germany,2.77,327.66
3e0a3f,Germany,4.88,708.66
a4570a,United States,273.87,12512.04
a33741,United States,231.95,12329.16
a12aa4,United States,266.34,11087.1
7c4418,Australia,201.91,8816.34
424c78,United Kingdom,15.06,228.6
300781,Italy,187.26,10713.72
4cae35,Ireland,230.58,8290.56
4cae31,Ireland,3.86,
84b807,Japan,63.81,365.76
39c649,France,55.96,556.26
4cae85,Ireland,243.5,11826.24
7c42cc,Australia,193.39,8732.52
7c42e2,Australia,169.67,5181.6
4cae83,Ireland,229.56,12184.38
4cae84,Ireland,256.89,8991.6
4d22d6,Malta,188.84,4732.02
4cae80,Ireland,244.95,11376.66
4d22ca,Malta,144.91,2910.84
4cae6d,Ireland,233.35,11437.62
492138,Portugal,0.26,
39b322,France,40.46,982.98
4cae8c,Ireland,231.09,12001.5
39b320,France,44.1,175.26
4cae8d,Ireland,214.98,10744.2
39b328,France,34.78,350.52
39b326,France,38.12,685.8
4cae96,Ireland,204.66,7635.24
aa8740,United States,203.95,4610.1
4cae97,Ireland,165.18,5219.7
4cae98,Ireland,207.89,11894.82
4cae99,Ireland,111.28,1455.42
7c42d1,Australia,197.66,8100.06
4cae93,Ireland,195.97,9296.4
4073a1,United Kingdom,209.54,12100.56
4cae94,Ireland,242.57,11003.28
4cae95,Ireland,117.88,2034.54
4589c8,Denmark,59.15,327.66
4cae90,Ireland,266.73,11483.34
846844,Japan,234.35,7033.26
4073a0,United Kingdom,230.03,11940.54
7c42d2,Australia,116.3,1356.36
4d22af,Malta,0.39,
4cae5a,Ireland,244.4,11704.32
4d22ab,Malta,218.46,7459.98
4cae67,Ireland,209.89,11132.82
300738,Italy,212.04,9669.78
4cae63,Ireland,247.73,11780.52
a3cdfa,United States,251.29,11041.38
4cae64,Ireland,193.65,7658.1
4d22b6,Malta,201.94,7879.08
4d22b7,Malta,255.25,11506.2
4cae60,Ireland,211.29,8983.98
4cae61,Ireland,209.47,11353.8
4d22b8,Malta,216.47,11673.84
4d22b9,Malta,211.56,5684.52
4d22b2,Malta,197.45,11681.46
a69760,United States,231.51,12260.58
a4dab6,United States,227.0,10934.7
4d22b4,Malta,252.18,11330.94
4cae4b,Ireland,86.76,76.2
4cae4c,Ireland,213.99,11750.04
c02966,Canada,270.58,11460.48
4d22bf,Malta,197.67,11811.0
4cae6a,Ireland,6.17,
4cae6b,Ireland,239.4,11993.88
4d22bb,Malta,0.0,
4d22bc,Malta,246.73,11308.08
4d22bd,Malta,90.88,906.78
4d22be,Malta,3.34,
a12aea,United States,260.86,11064.24
4cae75,Ireland,258.58,12009.12
4d22c8,Malta,133.92,2308.86
4d22c6,Malta,252.77,11536.68
ad7e16,United States,193.92,6918.96
4d22ba,Malta,70.85,259.08
846866,Japan,246.34,10759.44
300750,Italy,78.43,381.0
4073ee,United Kingdom,75.05,3040.38
3cefbd,Germany,211.17,13677.9
a109c8,United States,241.5,10507.98
3472cc,Spain,203.78,10050.78
a44477,United States,230.99,12222.48
39a038,France,52.69,
3aafff,France,0.0,
4cae9c,Ireland,253.94,10721.34
3c4667,Germany,159.07,7284.72
39b331,France,32.29,419.1
4cae9d,Ireland,230.72,11978.64
4cae9e,Ireland,232.84,10439.4
3c4668,Germany,119.32,3596.64
4cae9a,Ireland,237.89,10104.12
3c5999,Germany,200.25,6263.64
3472c4,Spain,202.53,10020.3
4cae8e,Ireland,4.89,
4cae8f,Ireland,100.32,1386.84
4d22ff,Malta,247.45,11369.04
ad6b0e,United States,279.19,12466.32
39b32f,France,43.3,2110.74
4cae9f,Ireland,243.16,12115.8
39b32c,France,50.85,670.56
a22a20,United States,231.74,11955.78
aac8a4,United States,267.94,8854.44
86d310,Japan,245.8,13174.98
407267,United Kingdom,160.57,4305.3
3ff471,Germany,29.74,883.92
3ff473,Germany,32.58,
ac3e13,United States,248.1,11330.94
8a0ab8,Indonesia,223.96,10751.82
a11d47,United States,253.39,11879.58
3d0f01,Germany,75.45,3261.36
7110f7,Saudi Arabia,228.61,
a6b253,United States,215.8,12565.38
7c7a36,Australia,235.07,8808.72
7c7a38,Australia,228.32,6957.06
a7e54f,United States,276.44,11452.86
71bc23,Republic of Korea,261.38,11925.3
86960c,Japan,90.64,1988.82
4d230c,Malta,248.03,13792.2
3ff426,Germany,28.54,2606.04
4cacb5,Ireland,196.17,9273.54
34838a,Spain,168.95,5760.72
4d2303,Malta,187.49,11559.54
4d2304,Malta,160.29,3733.8
4d2300,Malta,239.84,11833.86
4d2302,Malta,263.09,11612.88
a80595,United States,267.7,10515.6
ab0b56,United States,61.27,982.98
4cacf1,Ireland,276.75,13274.04
4d234a,Malta,237.73,9456.42
adaca4,United States,75.79,2529.84
46d0ae,Greece,148.05,4541.52
3c56f7,Germany,153.7,3886.2
a794e1,United States,128.72,3055.62
4d2352,Malta,253.46,9525.0
00aedf,South Africa,180.43,5463.54
3c56eb,Germany,228.83,9342.12
3c56ea,Germany,224.93,8770.62
4d2369,Malta,221.0,11727.18
4d2368,Malta,197.76,10340.34
800b63,India,231.54,11445.24
4d234c,Malta,90.7,495.3
4d234e,Malta,230.58,7117.08
4d234f,Malta,230.13,12588.24
a661c7,United States,0.0,
850e36,Japan,217.29,5509.26
3985a3,France,261.08,11170.92
3985a1,France,222.49,10888.98
ab7376,United States,223.76,9364.98
8468ee,Japan,232.73,12321.54
3985a7,France,126.83,2491.74
3985a9,France,8.23,
4cace0,Ireland,227.32,11650.98
4d2348,Malta,253.64,11750.04
3d63bc,Germany,169.74,8884.92
4d232c,Malta,224.21,11971.02
4d2342,Malta,0.06,
3b7f57,France,85.36,533.4
ace354,United States,129.4,8168.64
800b94,India,209.29,12618.72
4d2395,Malta,244.58,10751.82
4d2390,Malta,188.62,6865.62
04c0da,Kenya,76.97,1996.44
4d2392,Malta,238.62,10934.7
e03613,Argentina,223.38,8763.0
a12ff9,United States,0.0,
4d239b,Malta,200.65,10949.94
4d239c,Malta,219.72,12016.74
a1863b,United States,235.83,9060.18
a12fda,United States,261.28,11734.8
39d5e2,France,34.82,3749.04
a5a4c1,United States,257.55,10447.02
4d236b,Malta,206.74,11049.0
a58a36,United States,249.57,12260.58
3b7f6b,France,64.64,731.52
4b3e19,Switzerland,32.94,990.6
402ee6,United Kingdom,37.1,129.54
4d2374,Malta,212.79,10302.24
a59d5f,United States,249.14,11369.04
348307,Spain,5.66,
a84d25,United States,151.45,3177.54
4d2387,Malta,249.16,10835.64
86837c,Japan,230.48,12001.5
3c56f2,Germany,218.42,10965.18
3c56f1,Germany,218.81,11978.64
300393,Italy,65.79,662.94
4d2384,Malta,112.24,1432.56
4d2386,Malta,236.29,11186.16
4d2382,Malta,182.82,3726.18
348412,Spain,130.86,2407.92
a0b65e,United States,70.32,914.4
8681a8,Japan,231.33,12595.86
84b7fa,Japan,174.91,6027.42
4d228f,Malta,195.73,11811.0
44c9d9,Belgium,75.3,2689.86
4d228b,Malta,194.52,6423.66
4d2290,Malta,128.25,1684.02
04c20c,Kenya,42.82,1805.94
8681b2,Japan,221.82,8968.74
8681b0,Japan,246.44,12077.7
8681b6,Japan,230.19,8130.54
8681b3,Japan,80.85,114.3
8681b4,Japan,175.51,6469.38
862d72,Japan,0.0,
8681b7,Japan,194.11,5684.52
4d229d,Malta,225.4,11650.98
8681aa,Japan,86.48,403.86
4083d1,United Kingdom,137.57,4853.94
862d0c,Japan,247.2,7795.26
4cad28,Ireland,202.23,3878.58
4cad29,Ireland,206.6,11734.8
4cad0f,Ireland,209.44,7437.12
3ff3a0,Germany,72.07,
398600,France,238.56,10012.68
398601,France,225.77,10828.02
398602,France,252.99,11125.2
398604,France,114.86,1600.2
4cad30,Ireland,244.98,11094.72
ad5ca7,United States,258.13,11940.54
4070ec,United Kingdom,228.23,9471.66
4070ea,United Kingdom,173.44,7406.64
a36fff,United States,243.9,11323.32
4070ef,United Kingdom,236.47,11650.98
4070ed,United Kingdom,185.48,5021.58
a42323,United States,247.94,11346.18
30040b,Italy,75.36,563.88
a2934f,United States,235.2,12908.28
0d0ec8,Mexico,246.35,11346.18
4cad15,Ireland,143.55,4366.26
4cad11,Ireland,113.94,1005.84
4cad12,Ireland,198.9,7886.7
4070e9,United Kingdom,184.07,4884.42
4070e3,United Kingdom,222.8,11986.26
4070e6,United Kingdom,203.12,9570.72
4070e7,United Kingdom,215.24,11590.02
4070e4,United Kingdom,210.57,11628.12
4070e5,United Kingdom,229.34,11186.16
4cad5a,Ireland,212.28,10652.76
4cad64,Ireland,233.77,11750.04
4d21b4,Malta,226.83,13053.06
